project,bugs,version,MAP_buglocator,MRR_buglocator,HIT1_buglocator,HIT5_buglocator,HIT10_buglocator,MAP_bluir,MRR_bluir,HIT1_bluir,HIT5_bluir,HIT10_bluir,MAP_brtracer,MRR_brtracer,HIT1_brtracer,HIT5_brtracer,HIT10_brtracer,MAP_amalgam,MRR_amalgam,HIT1_amalgam,HIT5_amalgam,HIT10_amalgam,MAP_blia,MRR_blia,HIT1_blia,HIT5_blia,HIT10_blia,MAP_locus,MRR_locus,HIT1_locus,HIT5_locus,HIT10_locus,MAP_blizzard,MRR_blizzard,HIT1_blizzard,HIT5_blizzard,HIT10_blizzard
Spring_SOCIAL,15.0,4,0.6053174603174604,0.6164285714285714,0.5333333333333333,0.7333333333333333,0.7333333333333333,0.3616666666666667,0.3561111111111111,0.2,0.5333333333333333,0.6666666666666666,0.6622450924337717,0.6733562035448828,0.6,0.7333333333333333,0.7333333333333333,0.36839448347645065,0.39061670569867285,0.26666666666666666,0.5333333333333333,0.6666666666666666,0.6244444444444445,0.6666666666666666,0.6,0.7333333333333333,0.7333333333333333,0.7027920227920228,0.7027920227920228,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.3022222222222222,0.29666666666666663,0.4666666666666667,0.7333333333333333,0.7333333333333333
Spring_SOCIALFB,15.0,5,0.585416736039285,0.6577777777777777,0.4666666666666667,0.9333333333333333,1.0,0.5129535811262468,0.5455050505050506,0.3333333333333333,0.7333333333333333,0.8666666666666667,0.667980905630367,0.7416666666666667,0.6,0.8666666666666667,1.0,0.4517165868899776,0.5379027113237639,0.3333333333333333,0.7333333333333333,0.8,0.46437517404622664,0.47198412698412695,0.3333333333333333,0.6666666666666666,0.7333333333333333,0.5684524702363508,0.6001089324618737,0.4666666666666667,0.7333333333333333,0.8666666666666667,0.2929629629629629,0.2929629629629629,0.4,0.7333333333333333,0.8
Spring_SOCIALLI,3.0,1,0.5773358585858586,0.6666666666666666,0.3333333333333333,1.0,1.0,0.242063492063492,0.242063492063492,0.0,0.6666666666666666,1.0,0.7276353276353277,0.7777777777777777,0.6666666666666666,1.0,1.0,0.49900793650793646,0.5555555555555555,0.3333333333333333,1.0,1.0,0.3202020202020202,0.31666666666666665,0.0,1.0,1.0,0.633121264700212,0.8333333333333334,0.6666666666666666,1.0,1.0,0.3148148148148148,0.3148148148148148,0.3333333333333333,0.6666666666666666,1.0
Spring_SOCIALTW,8.0,5,0.5322916666666666,0.5697916666666667,0.5,0.625,0.875,0.4059912008281573,0.43452380952380953,0.25,0.625,0.75,0.578125,0.578125,0.5,0.75,0.875,0.6248015873015873,0.6845238095238095,0.625,0.75,0.875,0.3839285714285714,0.3958333333333333,0.25,0.625,0.75,0.5770833333333333,0.5875,0.375,0.875,0.875,0.3625,0.3625,0.625,0.875,0.875
Spring_SPR,126.0,10,0.27741332323817114,0.3978274899107378,0.29365079365079366,0.5079365079365079,0.5952380952380952,0.21360651013248513,0.22324057200866898,0.15079365079365079,0.2857142857142857,0.373015873015873,0.4141938365762454,0.53648744012516,0.4365079365079365,0.6666666666666666,0.7142857142857143,0.22339558729481876,0.2769040081377106,0.20634920634920634,0.3253968253968254,0.42857142857142855,0.28435450421803793,0.37374834954553393,0.29365079365079366,0.46825396825396826,0.5317460317460317,0.4036433392229326,0.5079793387012361,0.42857142857142855,0.5952380952380952,0.7063492063492064,0.24442826794017264,0.2402846492132206,0.3253968253968254,0.5952380952380952,0.6825396825396826
Spring_SWF,134.0,20,0.41256408672668476,0.4656677268027919,0.3582089552238806,0.5746268656716418,0.6492537313432836,0.33171532964859146,0.3454114177533606,0.26119402985074625,0.4253731343283582,0.5298507462686567,0.4553725596858341,0.5202673598362292,0.43283582089552236,0.6194029850746269,0.7014925373134329,0.2805059837362166,0.340165675289958,0.2462686567164179,0.4253731343283582,0.5447761194029851,0.465146240573013,0.5009303196665442,0.3880597014925373,0.6492537313432836,0.7089552238805971,0.4512228819289462,0.5087232256718587,0.40298507462686567,0.6194029850746269,0.7089552238805971,0.27749493872628206,0.2755330490405118,0.43283582089552236,0.6268656716417911,0.6865671641791045
Spring_SWS,172.0,25,0.39495029248003566,0.4726325444422061,0.3953488372093023,0.5465116279069767,0.6104651162790697,0.2759888402457706,0.2741899988708059,0.20930232558139536,0.32558139534883723,0.4127906976744186,0.4057342356082489,0.49681492693907564,0.4127906976744186,0.6046511627906976,0.6511627906976745,0.2208326614585011,0.26258134628535734,0.18604651162790697,0.32558139534883723,0.4127906976744186,0.44139144870308694,0.5055086598091899,0.4186046511627907,0.5988372093023255,0.6744186046511628,0.4068249197542073,0.4896375403755356,0.42441860465116277,0.5697674418604651,0.627906976744186,0.21585862780630227,0.20918025772676935,0.29651162790697677,0.4883720930232558,0.5813953488372093
Wildfly_ELY,23.0,3,0.13477072938940368,0.14926348301259207,0.08695652173913043,0.2608695652173913,0.2608695652173913,0.22282608695652173,0.21739130434782608,0.17391304347826086,0.2608695652173913,0.2608695652173913,0.13012422360248446,0.14565217391304347,0.08695652173913043,0.2608695652173913,0.2608695652173913,0.25869565217391305,0.26956521739130435,0.21739130434782608,0.34782608695652173,0.34782608695652173,0.17681159420289855,0.1898550724637681,0.13043478260869565,0.30434782608695654,0.30434782608695654,0.18478260869565216,0.1920289855072464,0.13043478260869565,0.30434782608695654,0.30434782608695654,0.11207729468599034,0.11062801932367151,0.17391304347826086,0.21739130434782608,0.30434782608695654
Wildfly_SWARM,56.0,6,0.30218750673242234,0.34363553378744977,0.21428571428571427,0.5892857142857143,0.6607142857142857,0.21384801489158473,0.22104824826721695,0.125,0.2857142857142857,0.375,0.3204373344881994,0.3800130549185541,0.23214285714285715,0.5714285714285714,0.625,0.21392294731734984,0.22199788718152622,0.125,0.2857142857142857,0.375,0.29240632766792285,0.3550445784374356,0.19642857142857142,0.5892857142857143,0.6428571428571429,0.32347131001260643,0.3888773723183013,0.26785714285714285,0.5178571428571429,0.5892857142857143,0.12808312719027007,0.1283807462378891,0.16071428571428573,0.30357142857142855,0.4107142857142857
Wildfly_WFARQ,1.0,1,0.5,0.5,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wildfly_WFCORE,339.0,16,0.31623865152987407,0.4063821655206071,0.2890855457227139,0.528023598820059,0.6283185840707964,0.2258345066524942,0.23303000886033728,0.1504424778761062,0.3008849557522124,0.415929203539823,0.3493185426232645,0.4528071643812306,0.3333333333333333,0.5870206489675516,0.6637168141592921,0.17471123316461304,0.23228758911194983,0.15339233038348082,0.2920353982300885,0.41002949852507375,0.2816159686891337,0.354333078944966,0.2359882005899705,0.46607669616519176,0.5870206489675516,0.38556124799440256,0.46827101732007015,0.34513274336283184,0.6047197640117994,0.6991150442477876,0.18213345705971096,0.1835957552771714,0.2182890855457227,0.45722713864306785,0.5339233038348082
Wildfly_WFLY,910.0,11,0.2877183409287575,0.3703860864105763,0.26153846153846155,0.4857142857142857,0.6054945054945055,0.17150830674902173,0.17811082038749446,0.11098901098901098,0.23736263736263735,0.31868131868131866,0.3428032790668461,0.44913480319996635,0.3516483516483517,0.5538461538461539,0.6527472527472528,0.13654163400862745,0.17022016521881708,0.1010989010989011,0.22967032967032966,0.31648351648351647,0.25490602441907906,0.3200405305778424,0.210989010989011,0.45274725274725275,0.5505494505494506,0.34636182780278796,0.4298152643176795,0.321978021978022,0.5516483516483517,0.6527472527472528,0.15299490919133774,0.15311006453863593,0.1879120879120879,0.367032967032967,0.46813186813186813
Wildfly_WFMP,3.0,1,0.4814814814814814,0.611111111111111,0.3333333333333333,1.0,1.0,0.4442640692640693,0.44047619047619047,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.28670634920634913,0.2638888888888889,0.0,0.3333333333333333,1.0,0.2815614617940199,0.44047619047619047,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7055555555555556,0.8333333333333334,0.6666666666666666,1.0,1.0,0.4166666666666667,0.38888888888888884,0.3333333333333333,1.0,1.0
